visitor,order,customer,device,date,rate,visitor_anomaly_arima,visitor_anomaly_stl,visitor_anomaly_twitter,order_anomaly_arima,order_anomaly_stl,order_anomaly_twitter,rate_anomaly_arima,rate_anomaly_stl,rate_anomaly_twitter
23754,107,PROSPECT,Mobile Phone,2019-03-03,0.0045045045045045045,0,0,0,0,0,0,0,0,0
23459,120,PROSPECT,Mobile Phone,2019-03-04,0.005115307557866917,0,0,1,0,1,1,0,0,0
20451,99,PROSPECT,Mobile Phone,2019-03-05,0.004840839078773654,0,0,0,0,0,0,0,0,0
21817,124,PROSPECT,Mobile Phone,2019-03-06,0.005683641197231516,0,0,0,0,0,0,0,0,0
11771,78,PROSPECT,Mobile Phone,2019-03-07,0.006626454846657038,1,1,1,0,0,0,1,1,1
17262,80,PROSPECT,Mobile Phone,2019-03-09,0.004634457189201715,0,0,0,0,0,0,0,0,0
21713,82,PROSPECT,Mobile Phone,2019-03-10,0.0037765394003592316,0,0,0,0,0,0,0,0,0
21013,102,PROSPECT,Mobile Phone,2019-03-11,0.0048541379146242805,0,0,0,0,0,0,0,1,1
21400,90,PROSPECT,Mobile Phone,2019-03-12,0.004205607476635514,0,0,0,0,0,0,0,0,0
21951,77,PROSPECT,Mobile Phone,2019-03-13,0.003507812855906337,0,0,0,0,0,0,0,0,0
19984,108,PROSPECT,Mobile Phone,2019-03-14,0.005404323458767014,0,0,0,0,0,0,0,0,0
16411,96,PROSPECT,Mobile Phone,2019-03-15,0.005849734933885809,0,0,0,0,0,0,0,0,0
21711,91,PROSPECT,Mobile Phone,2019-03-16,0.004191423702270739,0,0,0,0,0,0,0,0,0
20998,76,PROSPECT,Mobile Phone,2019-03-17,0.0036193923230783886,0,0,0,0,0,0,0,0,0
20810,80,PROSPECT,Mobile Phone,2019-03-18,0.0038443056222969728,0,0,0,0,0,0,0,0,0
20201,88,PROSPECT,Mobile Phone,2019-03-19,0.00435621998910945,0,0,0,0,0,0,0,0,0
20153,84,PROSPECT,Mobile Phone,2019-03-20,0.004168113928447377,0,0,0,0,0,0,0,0,0
12103,58,PROSPECT,Mobile Phone,2019-03-21,0.004792200280922085,0,1,1,0,1,1,0,0,0
22989,109,PROSPECT,Mobile Phone,2019-03-22,0.004741398059941711,0,0,0,0,0,0,0,0,0
27964,102,PROSPECT,Mobile Phone,2019-03-23,0.0036475468459447862,0,1,1,0,0,0,0,0,0
28092,112,PROSPECT,Mobile Phone,2019-03-24,0.0039869001851060805,0,0,1,0,0,0,0,0,0
28191,130,PROSPECT,Mobile Phone,2019-03-25,0.004611400801674293,0,0,1,0,0,1,0,0,1
26284,107,PROSPECT,Mobile Phone,2019-03-26,0.004070917668543601,0,0,0,0,0,0,0,0,0
1382,3,PROSPECT,Mobile Phone,2019-03-27,0.002170767004341534,1,1,1,1,1,1,1,1,1
6813,31,PROSPECT,Mobile Phone,2019-03-28,0.004550124761485396,0,1,1,0,1,1,0,0,0
21094,103,PROSPECT,Mobile Phone,2019-03-29,0.004882905091495212,0,0,0,0,0,0,0,0,0
29662,111,PROSPECT,Mobile Phone,2019-03-30,0.0037421616883554715,1,1,1,0,0,0,0,0,0
24417,80,PROSPECT,Mobile Phone,2019-03-31,0.0032764057828562065,0,0,0,0,0,0,0,0,0
21987,98,PROSPECT,Desktop,2019-02-01,0.004457179242279528,0,0,0,0,0,0,0,0,0
17583,75,PROSPECT,Desktop,2019-02-02,0.0042654837058522434,0,0,0,0,0,0,0,0,0
6593,26,PROSPECT,Desktop,2019-02-03,0.0039435765205521,1,1,1,1,0,0,0,0,0
14170,70,PROSPECT,Desktop,2019-02-04,0.004940014114326041,0,0,0,0,0,0,0,0,0
18790,82,PROSPECT,Desktop,2019-02-05,0.004364023416711016,0,0,0,0,0,0,0,0,0
21437,98,PROSPECT,Desktop,2019-02-06,0.004571535196156179,0,0,0,0,0,0,0,0,0
19949,95,PROSPECT,Desktop,2019-02-07,0.004762143465837886,0,0,0,0,0,0,0,0,0
19641,72,PROSPECT,Desktop,2019-02-08,0.003665801130288682,0,0,0,0,0,0,0,0,0
19224,82,PROSPECT,Desktop,2019-02-09,0.004265501456512693,0,0,0,0,0,0,0,0,0
18867,86,PROSPECT,Desktop,2019-02-10,0.004558223352944295,0,0,0,0,0,0,0,0,0
23133,102,PROSPECT,Desktop,2019-02-11,0.0044092854363895735,0,0,0,0,0,0,0,0,0
22499,96,PROSPECT,Desktop,2019-02-12,0.004266856304724655,0,0,0,0,0,0,0,0,0
22727,95,PROSPECT,Desktop,2019-02-13,0.004180050160601927,0,0,0,0,0,0,0,0,0
22154,90,PROSPECT,Desktop,2019-02-14,0.004062471788390358,0,0,0,0,0,0,0,0,0
22247,113,PROSPECT,Desktop,2019-02-15,0.00507933653975817,0,0,0,0,0,0,0,0,0
19629,103,PROSPECT,Desktop,2019-02-16,0.005247338122166182,0,0,0,0,0,0,0,0,0
16230,74,PROSPECT,Desktop,2019-02-17,0.004559457794208257,0,0,0,0,0,0,0,0,0
19964,74,PROSPECT,Desktop,2019-02-18,0.003706672009617311,0,0,0,0,0,0,0,0,0
18469,66,PROSPECT,Desktop,2019-02-19,0.00357355568790947,0,0,0,0,0,0,0,0,0
26020,118,PROSPECT,Desktop,2019-02-20,0.0045349730976172176,1,0,0,0,0,0,0,0,0
28100,117,PROSPECT,Desktop,2019-02-21,0.004163701067615658,0,1,1,0,0,0,0,0,0
3013,26,PROSPECT,Desktop,2019-02-22,0.0086292731496847,1,1,1,1,0,0,1,1,1
16210,79,PROSPECT,Desktop,2019-02-23,0.004873534855027761,0,0,0,0,0,0,0,0,0
14612,51,PROSPECT,Desktop,2019-02-24,0.0034902819600328497,0,0,0,1,1,1,0,0,0
18804,68,PROSPECT,Desktop,2019-02-25,0.003616251861306105,0,0,0,0,0,0,0,0,0
22334,104,PROSPECT,Desktop,2019-02-26,0.004656577415599534,0,0,0,0,0,0,0,0,0
19058,139,PROSPECT,Desktop,2019-02-27,0.007293525028859272,0,0,0,1,0,0,1,1,1
17938,122,PROSPECT,Desktop,2019-02-28,0.006801204147619579,0,0,0,0,0,0,0,0,0
21022,137,PROSPECT,Desktop,2019-03-01,0.006516982209114262,0,0,0,0,0,0,0,0,0
16990,109,PROSPECT,Desktop,2019-03-02,0.0064155385520894646,0,0,0,0,0,0,0,0,0
16631,95,PROSPECT,Desktop,2019-03-03,0.0057122241597017615,0,0,0,0,0,0,0,0,0
22435,131,PROSPECT,Desktop,2019-03-04,0.005839090706485402,0,0,0,0,0,0,0,0,0
21460,125,PROSPECT,Desktop,2019-03-05,0.005824790307548928,0,0,0,0,0,0,0,0,0
21619,136,PROSPECT,Desktop,2019-03-06,0.0062907627549840415,0,0,0,0,0,0,0,0,0
13215,81,PROSPECT,Desktop,2019-03-07,0.0061293984108967085,0,0,0,0,0,0,0,0,0
11646,53,PROSPECT,Desktop,2019-03-09,0.004550918770393268,0,0,0,0,0,0,0,0,0
13107,72,PROSPECT,Desktop,2019-03-10,0.005493247882810712,0,0,0,0,0,0,0,0,0
19228,123,PROSPECT,Desktop,2019-03-11,0.006396921156646557,0,0,0,0,0,0,0,0,0
20966,103,PROSPECT,Desktop,2019-03-12,0.0049127158256224365,0,0,0,0,0,0,0,0,0
21701,98,PROSPECT,Desktop,2019-03-13,0.0045159209253029815,0,0,0,0,0,0,0,0,0
20668,106,PROSPECT,Desktop,2019-03-14,0.005128701374104897,0,0,0,0,0,0,0,0,0
17123,103,PROSPECT,Desktop,2019-03-15,0.0060153010570577585,0,0,0,0,0,0,0,0,0
15337,95,PROSPECT,Desktop,2019-03-16,0.006194170959118472,0,0,0,0,0,0,0,0,0
14915,72,PROSPECT,Desktop,2019-03-17,0.0048273550117331546,0,0,0,0,0,0,0,0,0
21709,96,PROSPECT,Desktop,2019-03-18,0.004422129070892257,0,0,0,0,0,0,0,0,0
19697,110,PROSPECT,Desktop,2019-03-19,0.005584606792912626,0,0,0,0,0,0,0,0,0
15881,96,PROSPECT,Desktop,2019-03-20,0.0060449593854291295,0,0,0,0,0,0,0,0,0
10019,49,PROSPECT,Desktop,2019-03-21,0.004890707655454636,0,1,1,0,1,1,0,0,0
16244,98,PROSPECT,Desktop,2019-03-22,0.006032996798818025,0,0,0,0,0,0,0,0,0
12046,62,PROSPECT,Desktop,2019-03-23,0.005146936742487133,0,0,0,0,0,0,0,0,0
11502,64,PROSPECT,Desktop,2019-03-24,0.0055642496957050945,0,0,0,0,0,0,0,0,0
17570,129,PROSPECT,Desktop,2019-03-25,0.007342060330108139,0,0,0,0,0,0,1,0,0
16977,122,PROSPECT,Desktop,2019-03-26,0.007186193084761736,0,0,0,0,0,0,0,1,1
584,0,PROSPECT,Desktop,2019-03-27,0.0,1,1,1,1,1,1,1,1,1
5172,25,PROSPECT,Desktop,2019-03-28,0.004833720030935808,0,1,1,0,1,1,0,0,0
13312,69,PROSPECT,Desktop,2019-03-29,0.005183293269230769,0,0,0,0,0,0,0,0,0
10996,86,PROSPECT,Desktop,2019-03-30,0.007821025827573663,0,1,1,0,0,0,1,0,0
10148,70,PROSPECT,Desktop,2019-03-31,0.006897910918407568,0,0,0,0,0,0,0,0,0
3956,10,PROSPECT,Tablet,2019-02-01,0.0025278058645096056,0,0,0,0,0,0,0,0,0
3923,8,PROSPECT,Tablet,2019-02-02,0.002039255671679837,0,0,0,0,0,0,0,0,0
1605,4,PROSPECT,Tablet,2019-02-03,0.0024922118380062306,1,1,1,0,0,0,0,0,0
1718,6,PROSPECT,Tablet,2019-02-04,0.0034924330616996507,0,1,1,0,0,0,0,0,0
2844,4,PROSPECT,Tablet,2019-02-05,0.0014064697609001407,0,0,0,0,0,0,0,0,0
3428,7,PROSPECT,Tablet,2019-02-06,0.002042007001166861,0,0,0,0,0,0,0,0,0
3191,5,PROSPECT,Tablet,2019-02-07,0.0015669069257286117,0,0,0,0,0,0,0,0,0
2802,8,PROSPECT,Tablet,2019-02-08,0.0028551034975017845,0,0,0,0,0,0,0,0,0
4242,10,PROSPECT,Tablet,2019-02-09,0.0023573785950023575,0,0,0,0,0,0,0,0,0
4433,8,PROSPECT,Tablet,2019-02-10,0.0018046469659372885,0,0,1,0,0,0,0,0,0
4135,13,PROSPECT,Tablet,2019-02-11,0.003143893591293833,0,0,0,0,0,0,0,0,0
4297,6,PROSPECT,Tablet,2019-02-12,0.0013963230160577147,0,0,1,0,0,0,0,0,0
3924,16,PROSPECT,Tablet,2019-02-13,0.004077471967380225,0,0,0,1,1,1,0,1,1
3754,15,PROSPECT,Tablet,2019-02-14,0.003995737879595098,0,0,1,1,0,0,0,0,0
3739,9,PROSPECT,Tablet,2019-02-15,0.0024070607114201658,0,0,0,0,0,0,0,0,0
4192,10,PROSPECT,Tablet,2019-02-16,0.002385496183206107,0,0,0,0,0,0,0,0,0
3693,7,PROSPECT,Tablet,2019-02-17,0.0018954779312212293,0,0,0,0,0,0,0,0,0
2954,5,PROSPECT,Tablet,2019-02-18,0.0016926201760324984,0,0,0,0,0,0,0,0,0
2941,3,PROSPECT,Tablet,2019-02-19,0.0010200612036722204,0,0,0,0,0,0,0,0,0
4206,10,PROSPECT,Tablet,2019-02-20,0.0023775558725630053,0,0,1,0,0,0,0,0,0
4401,5,PROSPECT,Tablet,2019-02-21,0.0011361054305839581,0,1,1,0,0,0,0,0,0
435,4,PROSPECT,Tablet,2019-02-22,0.009195402298850575,1,1,1,0,0,0,1,1,1
3512,10,PROSPECT,Tablet,2019-02-23,0.0028473804100227792,1,0,0,0,0,0,0,0,0
3368,6,PROSPECT,Tablet,2019-02-24,0.0017814726840855108,0,0,0,0,0,0,0,0,0
2415,4,PROSPECT,Tablet,2019-02-25,0.0016563146997929607,0,1,1,0,1,1,0,1,1
3079,10,PROSPECT,Tablet,2019-02-26,0.003247807729782397,0,0,0,0,0,0,0,1,1
2816,8,PROSPECT,Tablet,2019-02-27,0.002840909090909091,0,0,0,0,0,0,0,0,0
2891,7,PROSPECT,Tablet,2019-02-28,0.002421307506053269,0,0,0,0,1,1,0,0,0
3314,14,PROSPECT,Tablet,2019-03-01,0.004224502112251056,0,0,0,1,0,0,0,1,1
3449,12,PROSPECT,Tablet,2019-03-02,0.0034792693534357786,0,0,0,0,0,0,0,0,0
3524,10,PROSPECT,Tablet,2019-03-03,0.0028376844494892167,0,0,0,0,0,0,0,0,0
3155,14,PROSPECT,Tablet,2019-03-04,0.0044374009508716325,0,0,0,0,1,1,0,0,0
2817,10,PROSPECT,Tablet,2019-03-05,0.003549875754348598,0,0,0,0,0,1,0,1,1
3076,11,PROSPECT,Tablet,2019-03-06,0.003576072821846554,0,0,0,0,0,0,0,0,0
1471,4,PROSPECT,Tablet,2019-03-07,0.002719238613188307,1,1,1,0,0,0,0,0,0
2576,2,PROSPECT,Tablet,2019-03-09,0.0007763975155279503,0,0,0,1,1,1,0,1,1
3290,10,PROSPECT,Tablet,2019-03-10,0.00303951367781155,0,0,0,0,0,0,0,0,0
2957,9,PROSPECT,Tablet,2019-03-11,0.003043625295908015,0,0,0,0,0,0,0,0,0
3107,14,PROSPECT,Tablet,2019-03-12,0.004505954296749276,0,0,0,0,0,0,0,0,0
3156,5,PROSPECT,Tablet,2019-03-13,0.0015842839036755386,0,0,0,0,0,0,0,0,0
2847,6,PROSPECT,Tablet,2019-03-14,0.002107481559536354,0,0,0,0,0,0,0,0,0
2491,12,PROSPECT,Tablet,2019-03-15,0.004817342432757929,0,0,0,0,0,0,0,0,0
3358,6,PROSPECT,Tablet,2019-03-16,0.001786777843954735,0,0,0,0,0,0,0,0,0
3474,11,PROSPECT,Tablet,2019-03-17,0.0031663788140472078,0,0,0,0,0,0,0,0,0
3215,3,PROSPECT,Tablet,2019-03-18,0.0009331259720062209,0,0,0,0,0,0,0,0,0
3071,8,PROSPECT,Tablet,2019-03-19,0.0026050146532074245,0,0,0,0,0,0,0,0,0
2772,12,PROSPECT,Tablet,2019-03-20,0.004329004329004329,0,0,0,0,1,1,0,1,1
1451,3,PROSPECT,Tablet,2019-03-21,0.002067539627842867,1,1,1,0,1,1,0,0,0
3099,14,PROSPECT,Tablet,2019-03-22,0.00451758631816715,0,0,0,1,1,1,0,1,1
3694,8,PROSPECT,Tablet,2019-03-23,0.002165674066053059,0,1,1,0,0,0,0,0,0
3773,8,PROSPECT,Tablet,2019-03-24,0.0021203286509408957,0,0,0,0,0,0,0,0,0
3597,11,PROSPECT,Tablet,2019-03-25,0.0030581039755351682,0,0,0,0,0,0,0,0,0
3336,18,PROSPECT,Tablet,2019-03-26,0.00539568345323741,0,0,0,1,0,1,1,1,1
142,0,PROSPECT,Tablet,2019-03-27,0.0,1,1,1,1,1,1,1,0,0
804,1,PROSPECT,Tablet,2019-03-28,0.0012437810945273632,0,1,1,1,1,1,0,0,0
2675,7,PROSPECT,Tablet,2019-03-29,0.002616822429906542,0,0,0,0,1,1,0,0,0
3854,5,PROSPECT,Tablet,2019-03-30,0.0012973533990659055,0,0,0,0,0,1,0,0,0
3235,7,PROSPECT,Tablet,2019-03-31,0.0021638330757341576,0,0,0,0,0,0,0,0,0
